ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GOBP_LONG_TERM_SYNAPTIC_POTENTIATION	GOBP_LONG_TERM_SYNAPTIC_POTENTIATION	61	0.740913699405844	1.43456222522803	0.0368517689227654	0.970547855187372	0.970547855187372	1172	tags=11%, list=6%, signal=11%	1395/1392/1524/114/9495/177/4204
GOBP_SECRETORY_GRANULE_ORGANIZATION	GOBP_SECRETORY_GRANULE_ORGANIZATION	20	0.880377631138623	1.43419241456471	0.013877133403141	0.970547855187372	0.970547855187372	457	tags=15%, list=2%, signal=15%	5048/11055/8546
GOBP_RESPONSE_TO_PROTOZOAN	GOBP_RESPONSE_TO_PROTOZOAN	17	-0.880667974654453	-1.43302042532162	0.0219715646443695	0.970547855187372	0.970547855187372	955	tags=24%, list=5%, signal=22%	3593/10077/602/3662
GOBP_INTERSTRAND_CROSS_LINK_REPAIR	GOBP_INTERSTRAND_CROSS_LINK_REPAIR	27	-0.815541298848029	-1.43264648438988	0.0327831788528615	0.970547855187372	0.970547855187372	1446	tags=33%, list=7%, signal=31%	2072/7415/7517/2187/2175/2188/6233/2177/2176
GOBP_ENDOTHELIAL_CELL_CHEMOTAXIS	GOBP_ENDOTHELIAL_CELL_CHEMOTAXIS	25	0.853600408569814	1.43156566493076	0.0183796367068051	0.970547855187372	0.970547855187372	764	tags=12%, list=4%, signal=12%	4856/5587/3146
GOBP_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY	GOBP_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY	35	0.810439821812039	1.43139945827789	0.0348884262714848	0.970547855187372	0.970547855187372	1889	tags=14%, list=9%, signal=13%	672/8289/1668/5058/10521
GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	25	-0.823956914858992	-1.43097321712707	0.0343740173838654	0.970547855187372	0.970547855187372	992	tags=16%, list=5%, signal=15%	10318/6233/11314/3659
GOBP_DNA_DEPENDENT_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY	GOBP_DNA_DEPENDENT_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY	21	-0.850547013596342	-1.43074418417038	0.026225328027405	0.970547855187372	0.970547855187372	954	tags=19%, list=5%, signal=18%	8914/10293/4437/1763
GOBP_NEUROINFLAMMATORY_RESPONSE	GOBP_NEUROINFLAMMATORY_RESPONSE	27	0.843930985172737	1.43026192353464	0.0268021865147091	0.970547855187372	0.970547855187372	1945	tags=26%, list=10%, signal=23%	6376/114/3479/4345/747/7124/472
GOBP_THIOESTER_BIOSYNTHETIC_PROCESS	GOBP_THIOESTER_BIOSYNTHETIC_PROCESS	28	0.837316967679891	1.42952101960572	0.0379688263498312	0.970547855187372	0.970547855187372	1175	tags=18%, list=6%, signal=17%	31/1737/5160/47/5161
GOBP_CELLULAR_RESPONSE_TO_ALKALOID	GOBP_CELLULAR_RESPONSE_TO_ALKALOID	27	0.842685660330188	1.4281513946691	0.028844198320195	0.970547855187372	0.970547855187372	707	tags=11%, list=3%, signal=11%	1392/114/839
GOBP_CELLULAR_RESPONSE_TO_UV	GOBP_CELLULAR_RESPONSE_TO_UV	59	0.742579250793318	1.4275388483995	0.0173935792251048	0.970547855187372	0.970547855187372	783	tags=7%, list=4%, signal=7%	1111/6609/2332/4157
GOBP_EYE_MORPHOGENESIS	GOBP_EYE_MORPHOGENESIS	96	0.702582207796374	1.42694859620757	0.0135498404658527	0.970547855187372	0.970547855187372	2848	tags=14%, list=14%, signal=12%	2200/362/4211/4237/10818/1296/3975/5950/7070/2295/1735/10210/10002
GOBP_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ENDOPLASMIC_RETICULUM	GOBP_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ENDOPLASMIC_RETICULUM	10	-0.925524820146952	-1.42507536796994	0.0164775637737797	0.970547855187372	0.970547855187372	711	tags=40%, list=4%, signal=39%	2901/2697/11015/3309
GOBP_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS	GOBP_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS	27	0.839509211483349	1.42276807077472	0.0324177276729861	0.970547855187372	0.970547855187372	698	tags=11%, list=3%, signal=11%	5269/3954/362
GOBP_POSITIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	GOBP_POSITIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	13	-0.91362155790048	-1.42232919397561	0.0135413922916546	0.970547855187372	0.970547855187372	745	tags=23%, list=4%, signal=22%	5935/1153/6625
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS	GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS	35	0.805091828140671	1.42195382759929	0.0384023106395051	0.970547855187372	0.970547855187372	430	tags=9%, list=2%, signal=8%	2060/163/3690
GOBP_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS	GOBP_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS	10	-0.923285072018173	-1.42162671935533	0.0182891419554856	0.970547855187372	0.970547855187372	733	tags=30%, list=4%, signal=29%	6648/1497/1544
GOBP_HEMATOPOIETIC_STEM_CELL_PROLIFERATION	GOBP_HEMATOPOIETIC_STEM_CELL_PROLIFERATION	18	-0.864217611235885	-1.42031313885396	0.0227736289389507	0.970547855187372	0.970547855187372	1251	tags=22%, list=6%, signal=21%	4254/5610/1636/2120
GOBP_POSITIVE_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS	GOBP_POSITIVE_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS	15	-0.891576720685101	-1.42001540646196	0.0196676046010646	0.970547855187372	0.970547855187372	1217	tags=20%, list=6%, signal=19%	8536/2932/2010
GOBP_PROTEIN_TRANSMEMBRANE_TRANSPORT	GOBP_PROTEIN_TRANSMEMBRANE_TRANSPORT	33	-0.781709532859479	-1.41986767974771	0.0310609804406895	0.970547855187372	0.970547855187372	1003	tags=9%, list=5%, signal=9%	5195/5191/3309
GOBP_POSITIVE_REGULATION_OF_RNA_SPLICING	GOBP_POSITIVE_REGULATION_OF_RNA_SPLICING	21	-0.843521785016366	-1.41892672461483	0.0353776718634037	0.970547855187372	0.970547855187372	745	tags=19%, list=4%, signal=18%	5935/6430/1153/6625
GOBP_ANATOMICAL_STRUCTURE_REGRESSION	GOBP_ANATOMICAL_STRUCTURE_REGRESSION	12	-0.922055317887884	-1.41768316659774	0.0152710675214975	0.970547855187372	0.970547855187372	62	tags=17%, list=0%, signal=17%	4041/268
GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	51	-0.727309068267557	-1.41754762872048	0.0262220457984183	0.970547855187372	0.970547855187372	1399	tags=16%, list=7%, signal=15%	857/1654/7353/9958/3430/3662/11314/3659
GOMF_NEUROPEPTIDE_HORMONE_ACTIVITY	GOMF_NEUROPEPTIDE_HORMONE_ACTIVITY	25	0.845132118136993	1.41736357024737	0.0276411921971634	0.970547855187372	0.970547855187372	1143	tags=16%, list=6%, signal=15%	1392/116/181/797
GOMF_MRNA_5_UTR_BINDING	GOMF_MRNA_5_UTR_BINDING	17	0.88944590728649	1.41726025140172	0.0154720853372014	0.970547855187372	0.970547855187372	418	tags=18%, list=2%, signal=17%	6470/6171/2332
GOBP_CELLULAR_RESPONSE_TO_CHOLESTEROL	GOBP_CELLULAR_RESPONSE_TO_CHOLESTEROL	10	-0.918679685631231	-1.41453558299988	0.0235615607122479	0.970547855187372	0.970547855187372	278	tags=30%, list=1%, signal=30%	3157/6608/1066
GOBP_CENTRIOLE_ASSEMBLY	GOBP_CENTRIOLE_ASSEMBLY	18	0.885732482957994	1.41374558159986	0.0207336505980416	0.970547855187372	0.970547855187372	255	tags=11%, list=1%, signal=11%	672/1017
GOCC_MICROVILLUS	GOCC_MICROVILLUS	62	0.730037522209782	1.41367829944202	0.0253570638964102	0.970547855187372	0.970547855187372	2126	tags=11%, list=10%, signal=10%	3690/362/1836/760/6286/5420/4547
GOBP_INTERLEUKIN_17_PRODUCTION	GOBP_INTERLEUKIN_17_PRODUCTION	24	-0.827157186681975	-1.41276041696135	0.0364151472033267	0.970547855187372	0.970547855187372	356	tags=17%, list=2%, signal=16%	384/3593/5621/1649
GOBP_B_CELL_PROLIFERATION	GOBP_B_CELL_PROLIFERATION	73	-0.683037021488723	-1.41182290949759	0.0120379821231093	0.970547855187372	0.970547855187372	1331	tags=7%, list=7%, signal=6%	2213/952/973/11314/3447
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CONTRACTION	GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CONTRACTION	17	-0.867550060742369	-1.41167499308764	0.0340473461519893	0.970547855187372	0.970547855187372	993	tags=18%, list=5%, signal=17%	7138/5997/2982
GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	72	0.719951514150098	1.41058626603604	0.0244114929571307	0.970547855187372	0.970547855187372	2204	tags=12%, list=11%, signal=11%	2200/3204/4211/10519/4830/10401/8368/3149/8370
GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	28	0.825660149794881	1.40961975541122	0.0457627118644068	0.970547855187372	0.970547855187372	2152	tags=25%, list=11%, signal=22%	2537/5607/1495/2138/7124/7015/598
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	44	-0.74166421519593	-1.40928536429139	0.0318355153940943	0.970547855187372	0.970547855187372	1092	tags=14%, list=5%, signal=13%	8440/468/4102/2907/489/1649
GOBP_POSITIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION	17	0.884181252676672	1.40887144927814	0.0224680098379057	0.970547855187372	0.970547855187372	1132	tags=18%, list=6%, signal=17%	3146/3479/177
GOBP_MEIOTIC_CELL_CYCLE_PROCESS	GOBP_MEIOTIC_CELL_CYCLE_PROCESS	86	-0.653469961055887	-1.40849751107269	0.0131034717672524	0.970547855187372	0.970547855187372	2334	tags=17%, list=11%, signal=16%	4627/11022/2069/2175/3622/8438/993/4603/9897/2827/8900/1164/2177/3976/4437
GOBP_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY	GOBP_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY	23	0.842381438259782	1.40735486076873	0.0427350427350427	0.970547855187372	0.970547855187372	178	tags=9%, list=1%, signal=9%	136/55
GOBP_COPII_COATED_VESICLE_BUDDING	GOBP_COPII_COATED_VESICLE_BUDDING	44	-0.740637780804106	-1.40733496822783	0.0330073604160852	0.970547855187372	0.970547855187372	1528	tags=9%, list=8%, signal=8%	4905/3998/10427/1294
GOCC_VOLTAGE_GATED_SODIUM_CHANNEL_COMPLEX	GOCC_VOLTAGE_GATED_SODIUM_CHANNEL_COMPLEX	16	-0.876972090080355	-1.40733433183092	0.0381017039817244	0.970547855187372	0.970547855187372	991	tags=19%, list=5%, signal=18%	8913/6324/8911
GOMF_CALCIUM_DEPENDENT_PROTEIN_KINASE_ACTIVITY	GOMF_CALCIUM_DEPENDENT_PROTEIN_KINASE_ACTIVITY	20	0.863767003134912	1.40713262131068	0.0289538162967742	0.970547855187372	0.970547855187372	637	tags=10%, list=3%, signal=10%	5587/8550
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS	GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS	97	0.692225448549356	1.40661512694709	0.0154728246520633	0.970547855187372	0.970547855187372	2318	tags=22%, list=11%, signal=19%	672/31/10613/33/239/5562/8560/11160/47/225/873/240/1906/9200/5321/5563/242/3995/246/2695/4706
GOMF_CHLORIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_CHLORIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	65	0.72459521512251	1.40589300630117	0.0499811398947067	0.970547855187372	0.970547855187372	2900	tags=23%, list=14%, signal=20%	7809/2743/2557/1836/8542/1192/6571/2562/6560/9635/6580/1080/6559/2564/2558
GOCC_NUCLEAR_UBIQUITIN_LIGASE_COMPLEX	GOCC_NUCLEAR_UBIQUITIN_LIGASE_COMPLEX	20	0.862924833347785	1.40576067195878	0.0289538162967742	0.970547855187372	0.970547855187372	1681	tags=20%, list=8%, signal=18%	672/10336/10393/1912
GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS	GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS	19	0.874043879964088	1.40545099212627	0.0229237000528838	0.970547855187372	0.970547855187372	800	tags=21%, list=4%, signal=20%	4856/1230/3146/5054
GOBP_ENTRY_INTO_HOST	GOBP_ENTRY_INTO_HOST	123	0.677409523784596	1.40525100447352	0.0146780929035723	0.970547855187372	0.970547855187372	834	tags=8%, list=4%, signal=8%	941/2934/2060/3576/6609/3690/6504/867/5359/7726
GOBP_CEREBRAL_CORTEX_CELL_MIGRATION	GOBP_CEREBRAL_CORTEX_CELL_MIGRATION	21	0.853018756679152	1.40488423105279	0.038824276510226	0.970547855187372	0.970547855187372	782	tags=14%, list=4%, signal=14%	5048/8941/3912
GOBP_PHOTORECEPTOR_CELL_MAINTENANCE	GOBP_PHOTORECEPTOR_CELL_MAINTENANCE	24	0.834888944391913	1.40412465231353	0.0478632478632479	0.970547855187372	0.970547855187372	1194	tags=12%, list=6%, signal=12%	4117/2055/8195
GOCC_NUCLEAR_OUTER_MEMBRANE	GOCC_NUCLEAR_OUTER_MEMBRANE	14	-0.887847221147252	-1.40218255260641	0.0455696449260429	0.970547855187372	0.970547855187372	1220	tags=29%, list=6%, signal=27%	3000/1717/2986/2010
GOBP_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION	GOBP_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION	36	-0.752138056732399	-1.4005901066999	0.0439589508991952	0.970547855187372	0.970547855187372	1404	tags=25%, list=7%, signal=23%	10457/857/1654/5528/7016/7424/801/9344/1636
GOBP_MAINTENANCE_OF_CELL_POLARITY	GOBP_MAINTENANCE_OF_CELL_POLARITY	12	-0.909410808863491	-1.39824191698287	0.0330410289136452	0.970547855187372	0.970547855187372	1026	tags=25%, list=5%, signal=24%	9948/2932/286
GOBP_RETINOL_METABOLIC_PROCESS	GOBP_RETINOL_METABOLIC_PROCESS	30	-0.781276341281784	-1.39795065371312	0.0498728317350397	0.970547855187372	0.970547855187372	1084	tags=13%, list=5%, signal=13%	1558/130/7276/1544
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION	11	-0.907701535380671	-1.39769576672516	0.0390902358965943	0.970547855187372	0.970547855187372	356	tags=36%, list=2%, signal=36%	384/3593/5621/1649
GOBP_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	GOBP_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	16	0.884557963332597	1.3970637869676	0.0274570957956526	0.970547855187372	0.970547855187372	867	tags=12%, list=4%, signal=12%	114/9495
GOBP_POSITIVE_REGULATION_OF_NUCLEAR_DIVISION	GOBP_POSITIVE_REGULATION_OF_NUCLEAR_DIVISION	36	0.790781444912182	1.39610151111476	0.0436974789915966	0.970547855187372	0.970547855187372	770	tags=8%, list=4%, signal=8%	1908/9587/3479
GOBP_MYOTUBE_CELL_DEVELOPMENT	GOBP_MYOTUBE_CELL_DEVELOPMENT	23	0.835535850604646	1.39591803343173	0.0495726495726496	0.970547855187372	0.970547855187372	773	tags=13%, list=4%, signal=13%	9759/3479/3792
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION	GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION	11	-0.906389310372554	-1.39567517816455	0.0437675922188225	0.970547855187372	0.970547855187372	993	tags=27%, list=5%, signal=26%	154/5997/2982
GOBP_GENETIC_IMPRINTING	GOBP_GENETIC_IMPRINTING	16	0.883219322825826	1.3949495488359	0.0301227532102745	0.970547855187372	0.970547855187372	1172	tags=19%, list=6%, signal=18%	672/10336/4204
GOBP_PH_REDUCTION	GOBP_PH_REDUCTION	34	0.795341565955789	1.3936750591089	0.0458404074702886	0.970547855187372	0.970547855187372	1971	tags=21%, list=10%, signal=19%	7879/496/1203/535/760/8992/527
GOBP_EXTRACELLULAR_VESICLE_BIOGENESIS	GOBP_EXTRACELLULAR_VESICLE_BIOGENESIS	16	0.88136574905085	1.39202202921047	0.0322552836833976	0.970547855187372	0.970547855187372	1458	tags=25%, list=7%, signal=23%	7879/8027/10987/6385
GOBP_REGULATION_OF_NUCLEAR_DIVISION	GOBP_REGULATION_OF_NUCLEAR_DIVISION	86	0.695411738782978	1.39196341661509	0.0215172914528486	0.970547855187372	0.970547855187372	856	tags=8%, list=4%, signal=8%	4085/1111/1908/9587/3479/4288/8621
GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	12	-0.904497063605815	-1.3906869104647	0.0394408209719001	0.970547855187372	0.970547855187372	285	tags=17%, list=1%, signal=16%	6714/94
GOBP_CARNITINE_METABOLIC_PROCESS	GOBP_CARNITINE_METABOLIC_PROCESS	10	0.930731514502963	1.39021568814174	0.0128361350302698	0.970547855187372	0.970547855187372	601	tags=20%, list=3%, signal=19%	6470/33
GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	31	0.803267726698816	1.38940643430576	0.0494037478705281	0.970547855187372	0.970547855187372	2638	tags=26%, list=13%, signal=22%	4085/9587/4926/3192/472/9232/699/324
GOBP_NEGATIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE	10	0.929596554774448	1.38852042071455	0.0135152894357102	0.970547855187372	0.970547855187372	790	tags=30%, list=4%, signal=29%	6376/3479/4345
GOCC_MICROTUBULE_END	GOCC_MICROTUBULE_END	13	0.911732160475205	1.38802763678945	0.0160680301619821	0.970547855187372	0.970547855187372	1179	tags=23%, list=6%, signal=22%	6249/4926/6047
GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_RESULTING_IN_TRANSCRIPTION	GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_RESULTING_IN_TRANSCRIPTION	12	0.92624831590487	1.387748004682	0.0149339396542994	0.970547855187372	0.970547855187372	372	tags=17%, list=2%, signal=16%	672/10524
GOBP_CELLULAR_RESPONSE_TO_STEROL	GOBP_CELLULAR_RESPONSE_TO_STEROL	13	-0.89028580486547	-1.38600001312597	0.0406070982085631	0.970547855187372	0.970547855187372	278	tags=23%, list=1%, signal=23%	3157/6608/1066
GOCC_SYNAPTONEMAL_STRUCTURE	GOCC_SYNAPTONEMAL_STRUCTURE	19	0.861733787998848	1.38565652715453	0.037990780002349	0.970547855187372	0.970547855187372	450	tags=11%, list=2%, signal=10%	672/6853
GOBP_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	117	-0.614939956417193	-1.38512579117083	0.013883929333327	0.970547855187372	0.970547855187372	1399	tags=11%, list=7%, signal=10%	857/1654/8737/6233/7353/9958/2266/3430/3662/7184/11314/3659/10695
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY_IN_RESPONSE_TO_VIRUS	GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY_IN_RESPONSE_TO_VIRUS	12	-0.900808565094173	-1.38501575153472	0.0461826894766175	0.970547855187372	0.970547855187372	981	tags=25%, list=5%, signal=24%	11331/7353/9958
GOBP_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	GOBP_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	12	0.923846101726149	1.38414889645574	0.0162793047323554	0.970547855187372	0.970547855187372	430	tags=25%, list=2%, signal=24%	2060/163/3690
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	18	0.8670175224429	1.38387404222753	0.0465746032392896	0.970547855187372	0.970547855187372	1530	tags=22%, list=8%, signal=21%	7919/905/8621/10915
GOBP_EPITHELIAL_CELL_MATURATION	GOBP_EPITHELIAL_CELL_MATURATION	12	-0.899869513927651	-1.38357193682477	0.0468568774363664	0.970547855187372	0.970547855187372	1004	tags=25%, list=5%, signal=24%	6496/4825/5241
GOBP_REGULATION_OF_TISSUE_REMODELING	GOBP_REGULATION_OF_TISSUE_REMODELING	57	0.721215089971515	1.38348050764544	0.0396946564885496	0.970547855187372	0.970547855187372	1731	tags=12%, list=9%, signal=11%	3375/9464/3690/177/6696/3952/760
GOBP_POST_EMBRYONIC_ANIMAL_MORPHOGENESIS	GOBP_POST_EMBRYONIC_ANIMAL_MORPHOGENESIS	10	0.923776876220691	1.37982767925334	0.0211579936709619	0.970547855187372	0.970547855187372	786	tags=20%, list=4%, signal=19%	2200/4237
GOBP_CORNIFICATION	GOBP_CORNIFICATION	74	0.69705019887696	1.37928047651405	0.0314523074796895	0.970547855187372	0.970547855187372	779	tags=15%, list=4%, signal=14%	3852/2312/3872/3854/826/1823/3855/3856/3857/3859/3866
GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION	GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION	93	0.682088457734062	1.37927586032603	0.0272743328297395	0.970547855187372	0.970547855187372	1967	tags=17%, list=10%, signal=16%	6376/1524/5048/1495/116/2637/7005/10818/747/1000/11023/2889/3398/3975/2018/6895
GOBP_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION	GOBP_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION	13	0.90577087955023	1.37895213958398	0.022549121786779	0.970547855187372	0.970547855187372	782	tags=23%, list=4%, signal=22%	5048/8941/3912
GOBP_OSTEOCLAST_DEVELOPMENT	GOBP_OSTEOCLAST_DEVELOPMENT	10	0.922670478796504	1.37817507478851	0.0222500043721498	0.970547855187372	0.970547855187372	232	tags=10%, list=1%, signal=10%	2200
GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION	GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION	57	0.71835190688108	1.37798816832736	0.0412213740458015	0.970547855187372	0.970547855187372	1742	tags=18%, list=9%, signal=16%	731/730/3539/3514/715/717/629/1361/716/1370
GOBP_NEUROBLAST_PROLIFERATION	GOBP_NEUROBLAST_PROLIFERATION	38	0.77341781987875	1.37781383405218	0.0485762144053601	0.970547855187372	0.970547855187372	1212	tags=21%, list=6%, signal=20%	6376/1524/5048/1495/7005/10818/747/11023
GOBP_KERATINIZATION	GOBP_KERATINIZATION	78	0.693660315099596	1.37750553131705	0.0388207011277852	0.970547855187372	0.970547855187372	779	tags=14%, list=4%, signal=14%	3852/2312/3872/3854/826/1823/3855/3856/3857/3859/3866
GOBP_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	GOBP_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	15	0.886258122711009	1.37727064658356	0.0299614835619305	0.970547855187372	0.970547855187372	430	tags=20%, list=2%, signal=20%	2060/163/3690
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	47	0.744615364109447	1.37726808264311	0.0466237942122186	0.970547855187372	0.970547855187372	2639	tags=19%, list=13%, signal=17%	4926/9495/10519/10369/2852/7124/3688/382/493
GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	76	-0.660887133575755	-1.37591002263755	0.0192696895069684	0.970547855187372	0.970547855187372	755	tags=13%, list=4%, signal=13%	3565/1444/5618/11122/1442/857/602/3976/11314/3447
GOBP_NEGATIVE_REGULATION_OF_BEHAVIOR	GOBP_NEGATIVE_REGULATION_OF_BEHAVIOR	12	0.917356586688131	1.37442600531443	0.0211226366187751	0.970547855187372	0.970547855187372	69	tags=8%, list=0%, signal=8%	1392
GOCC_SMN_SM_PROTEIN_COMPLEX	GOCC_SMN_SM_PROTEIN_COMPLEX	13	0.902027579156266	1.37325331198431	0.0284954654461438	0.970547855187372	0.970547855187372	418	tags=15%, list=2%, signal=15%	6633/2332
GOBP_HYPOTHALAMUS_DEVELOPMENT	GOBP_HYPOTHALAMUS_DEVELOPMENT	12	0.915766090827023	1.37204305095996	0.0235443091168401	0.970547855187372	0.970547855187372	112	tags=17%, list=1%, signal=17%	1392/190
GOCC_SPERM_HEAD	GOCC_SPERM_HEAD	11	0.917968524846819	1.37117333297833	0.0196495540105901	0.970547855187372	0.970547855187372	857	tags=27%, list=4%, signal=26%	226/3337/8748
GOBP_REGULATION_OF_GENE_EXPRESSION_BY_GENETIC_IMPRINTING	GOBP_REGULATION_OF_GENE_EXPRESSION_BY_GENETIC_IMPRINTING	10	0.917794172380258	1.37089143006991	0.0268910563786237	0.970547855187372	0.970547855187372	1172	tags=30%, list=6%, signal=28%	672/10336/4204
GOMF_RETINOIC_ACID_BINDING	GOMF_RETINOIC_ACID_BINDING	10	0.916417392448016	1.36883496047465	0.0293561566765495	0.970547855187372	0.970547855187372	725	tags=20%, list=4%, signal=19%	5104/1592
GOMF_HISTONE_KINASE_ACTIVITY	GOMF_HISTONE_KINASE_ACTIVITY	15	0.880765621918863	1.36873514217067	0.0375191514122431	0.970547855187372	0.970547855187372	810	tags=20%, list=4%, signal=19%	1111/1017/5562
GOBP_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	18	0.857459264279426	1.36861780458648	0.0471014492753623	0.970547855187372	0.970547855187372	1198	tags=11%, list=6%, signal=10%	4856/8483
GOBP_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_STIMULUS	19	0.851110318153487	1.36857412823127	0.046594982078853	0.970547855187372	0.970547855187372	810	tags=16%, list=4%, signal=15%	10270/31/5562
