_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-3.2,C3658290,M1,1,0,DisGeNET,35,Drug-Induced Acute Liver Injury,,-3.2,5.8,4.9,30284,413,76,6,7.9,3.1,4938|5465|5743|8856|9615|84913,OAS1|PPARA|PTGS2|NR1I2|GDA|ATOH8,-0.85,0
1,-3.2,C0008626,M1,1,0,DisGeNET,35,Congenital chromosomal disease,,-3.2,4.2,4.5,30284,756,76,8,11,3.5,290|1543|1545|5743|6654|7433|8856|54658,ANPEP|CYP1A1|CYP1B1|PTGS2|SOS1|VIPR1|NR1I2|UGT1A1,-0.85,0
1,-3.2,C0151744,M1,1,0,DisGeNET,35,Myocardial Ischemia,,-3.2,4.2,4.5,30284,756,76,8,11,3.5,290|3484|5465|5743|7412|9518|11093|54658,ANPEP|IGFBP1|PPARA|PTGS2|VCAM1|GDF15|ADAMTS13|UGT1A1,-0.85,0
1,-3.2,C0006625,M1,1,0,DisGeNET,35,Cachexia,,-3.2,7.3,5.2,30284,273,76,5,6.6,2.8,290|5465|5743|8878|9518,ANPEP|PPARA|PTGS2|SQSTM1|GDF15,-0.84,0
1,-3.2,C1262760,M1,1,0,DisGeNET,35,"Hepatitis, Drug-Induced",,-3.2,5.7,4.9,30284,418,76,6,7.9,3.1,4938|5465|5743|8856|9615|84913,OAS1|PPARA|PTGS2|NR1I2|GDA|ATOH8,-0.84,0
1,-3.2,C3854173,M1,1,0,DisGeNET,35,Pre-renal acute kidney injury,,-3.2,18,6.9,30284,67,76,3,3.9,2.2,5465|8856|11093,PPARA|NR1I2|ADAMTS13,-0.84,0
1,-3.2,C0013238,M1,1,0,DisGeNET,35,Dry Eye Syndromes,,-3.2,10,5.8,30284,156,76,4,5.3,2.6,4586|5465|5743|8878,MUC5AC|PPARA|PTGS2|SQSTM1,-0.84,0
1,-3.2,C0947622,M1,1,0,DisGeNET,35,Cholecystolithiasis,,-3.2,10,5.8,30284,156,76,4,5.3,2.6,4586|5743|7433|54658,MUC5AC|PTGS2|VIPR1|UGT1A1,-0.84,0
1,-3.2,C0156149,M1,1,0,DisGeNET,35,Gastrointestinal tract vascular insufficiency,,-3.2,18,6.9,30284,68,76,3,3.9,2.2,5743|8856|8878,PTGS2|NR1I2|SQSTM1,-0.84,0
1,-3.2,C2004435,M1,1,0,DisGeNET,35,Vascular insufficiency of intestine,,-3.2,18,6.9,30284,68,76,3,3.9,2.2,5743|8856|8878,PTGS2|NR1I2|SQSTM1,-0.84,0
1,-3.2,C1848296,M1,1,0,DisGeNET,35,DOSAGE-SENSITIVE SEX REVERSAL,,-3.2,10,5.7,30284,159,76,4,5.3,2.6,5743|6520|8140|8856,PTGS2|SLC3A2|SLC7A5|NR1I2,-0.83,0
1,-3.1,C0374997,M1,1,0,DisGeNET,35,Helicobacter pylori (H. pylori) infection in conditions classified elsewhere and of unspecified site,,-3.1,4.7,4.6,30284,592,76,7,9.2,3.3,360|3484|4586|5743|7032|8856|8878,AQP3|IGFBP1|MUC5AC|PTGS2|TFF2|NR1I2|SQSTM1,-0.82,0
1,-3.1,C3203102,M1,1,0,DisGeNET,35,Idiopathic pulmonary arterial hypertension,,-3.1,4.1,4.4,30284,775,76,8,11,3.5,290|1543|1545|5743|7412|9518|11093|84913,ANPEP|CYP1A1|CYP1B1|PTGS2|VCAM1|GDF15|ADAMTS13|ATOH8,-0.82,0
1,-3.1,C0038354,M1,1,0,DisGeNET,35,Stomach Diseases,,-3.1,17,6.8,30284,70,76,3,3.9,2.2,360|4586|5743,AQP3|MUC5AC|PTGS2,-0.82,0
1,-3.1,C0008497,M1,1,0,DisGeNET,35,Choriocarcinoma,,-3.1,5.5,4.8,30284,431,76,6,7.9,3.1,1545|6520|6581|8140|8878|9962,CYP1B1|SLC3A2|SLC22A3|SLC7A5|SQSTM1|SLC23A2,-0.81,0
1,-3.1,C0027059,M1,1,0,DisGeNET,35,Myocarditis,,-3.1,7,5.1,30284,285,76,5,6.6,2.8,5465|5743|6581|6654|8856,PPARA|PTGS2|SLC22A3|SOS1|NR1I2,-0.81,0
1,-3.1,C0007104,M1,1,0,DisGeNET,35,Female Breast Carcinoma,,-3.1,17,6.7,30284,71,76,3,3.9,2.2,1543|1545|8856,CYP1A1|CYP1B1|NR1I2,-0.81,0
1,-3.1,C0162351,M1,1,0,DisGeNET,35,Contact hypersensitivity,,-3.1,17,6.7,30284,71,76,3,3.9,2.2,1543|1545|54658,CYP1A1|CYP1B1|UGT1A1,-0.81,0
1,-3.1,C0235653,M1,1,0,DisGeNET,35,Malignant neoplasm of female breast,,-3.1,17,6.7,30284,71,76,3,3.9,2.2,1543|1545|8856,CYP1A1|CYP1B1|NR1I2,-0.81,0
1,-3.1,C0035222,M1,1,0,DisGeNET,35,"Respiratory Distress Syndrome, Adult",,-3.1,5.5,4.7,30284,434,76,6,7.9,3.1,1543|1545|4586|5465|5743|54658,CYP1A1|CYP1B1|MUC5AC|PPARA|PTGS2|UGT1A1,-0.8,0
1,-3.1,C3887461,M1,1,0,DisGeNET,35,Head and Neck Carcinoma,,-3.1,4.1,4.4,30284,786,76,8,11,3.5,1543|1545|5743|7053|8140|9518|9962|54658,CYP1A1|CYP1B1|PTGS2|TGM3|SLC7A5|GDF15|SLC23A2|UGT1A1,-0.8,0
1,-3.1,C0001339,M1,1,0,DisGeNET,35,Acute pancreatitis,,-3.1,5.5,4.7,30284,435,76,6,7.9,3.1,1591|5743|7412|8878|9518|11093,CYP24A1|PTGS2|VCAM1|SQSTM1|GDF15|ADAMTS13,-0.8,0
1,-3.1,C0032914,M1,1,0,DisGeNET,35,Pre-Eclampsia,,-3.1,9.6,5.6,30284,166,76,4,5.3,2.6,3484|6654|7412|11093,IGFBP1|SOS1|VCAM1|ADAMTS13,-0.79,0
1,-3.1,C0032617,M1,1,0,DisGeNET,35,Polyuria,,-3.1,16,6.6,30284,73,76,3,3.9,2.2,360|1591|5465,AQP3|CYP24A1|PPARA,-0.79,0
1,-3.1,C0023530,M1,1,0,DisGeNET,35,Leukopenia,,-3.1,5.4,4.7,30284,439,76,6,7.9,3.1,1543|1545|5743|8140|8856|54658,CYP1A1|CYP1B1|PTGS2|SLC7A5|NR1I2|UGT1A1,-0.79,0
1,-3.1,C0151546,M1,1,0,DisGeNET,35,Oral Cavity Carcinoma,,-3.1,9.5,5.6,30284,167,76,4,5.3,2.6,1543|5743|8878|9518,CYP1A1|PTGS2|SQSTM1|GDF15,-0.79,0
1,-3.1,C0393593,M1,1,0,DisGeNET,35,Dystonia Disorders,,-3.1,9.5,5.6,30284,167,76,4,5.3,2.6,290|1917|8878|79152,ANPEP|EEF1A2|SQSTM1|FA2H,-0.79,0
1,-3.1,C0206682,M1,1,0,DisGeNET,35,Follicular thyroid carcinoma,,-3.1,6.8,5,30284,293,76,5,6.6,2.8,290|1591|5743|8878|9518,ANPEP|CYP24A1|PTGS2|SQSTM1|GDF15,-0.79,0
1,-3,C1565489,M1,1,0,DisGeNET,35,Renal Insufficiency,,-3,4.5,4.4,30284,615,76,7,9.2,3.3,290|1591|3484|5465|5743|9518|11093,ANPEP|CYP24A1|IGFBP1|PPARA|PTGS2|GDF15|ADAMTS13,-0.77,0
1,-3,C0027962,M1,1,0,DisGeNET,35,Melanocytic nevus,,-3,6.7,5,30284,296,76,5,6.6,2.8,360|1591|5743|6654|8878,AQP3|CYP24A1|PTGS2|SOS1|SQSTM1,-0.77,0
1,-3,C0011195,M1,1,0,DisGeNET,35,Dejerine-Sottas Disease (disorder),,-3,9.1,5.4,30284,176,76,4,5.3,2.6,5743|6520|8140|8856,PTGS2|SLC3A2|SLC7A5|NR1I2,-0.73,0
1,-3,C4048329,M1,1,0,DisGeNET,35,Immunosuppression,,-3,4.4,4.3,30284,632,76,7,9.2,3.3,2838|5465|5743|7412|7433|8856|11093,GPR15|PPARA|PTGS2|VCAM1|VIPR1|NR1I2|ADAMTS13,-0.72,0
1,-3,C4277682,M1,1,0,DisGeNET,35,Chemical and Drug Induced Liver Injury,,-3,5.2,4.5,30284,461,76,6,7.9,3.1,4938|5465|5743|8856|9615|84913,OAS1|PPARA|PTGS2|NR1I2|GDA|ATOH8,-0.71,0
1,-2.9,C0021368,M1,1,0,DisGeNET,35,Inflammation,,-2.9,5.1,4.5,30284,467,76,6,7.9,3.1,360|1543|5465|5743|7412|80274,AQP3|CYP1A1|PPARA|PTGS2|VCAM1|SCUBE1,-0.69,0
1,-2.9,C3495798,M1,1,0,DisGeNET,35,Periodontal inflammation,,-2.9,15,6.2,30284,82,76,3,3.9,2.2,360|7412|8856,AQP3|VCAM1|NR1I2,-0.68,0
1,-2.9,C0341106,M1,1,0,DisGeNET,35,Eosinophilic esophagitis,,-2.9,8.7,5.2,30284,183,76,4,5.3,2.6,5743|6550|7412|8856,PTGS2|SLC9A3|VCAM1|NR1I2,-0.68,0
1,-2.9,C0345905,M1,1,0,DisGeNET,35,Intrahepatic Cholangiocarcinoma,,-2.9,5.1,4.5,30284,470,76,6,7.9,3.1,1917|4586|5465|5743|8140|8856,EEF1A2|MUC5AC|PPARA|PTGS2|SLC7A5|NR1I2,-0.68,0
1,-2.9,C0032927,M1,1,0,DisGeNET,35,Precancerous Conditions,,-2.9,5.1,4.5,30284,471,76,6,7.9,3.1,1545|3484|4586|5743|6581|7032,CYP1B1|IGFBP1|MUC5AC|PTGS2|SLC22A3|TFF2,-0.68,0
1,-2.9,C0031106,M1,1,0,DisGeNET,35,Aggressive Periodontitis,,-2.9,8.7,5.2,30284,184,76,4,5.3,2.6,1543|4586|5743|7412,CYP1A1|MUC5AC|PTGS2|VCAM1,-0.68,0
1,-2.9,C0016382,M1,1,0,DisGeNET,35,Flushing,,-2.9,14,6.1,30284,83,76,3,3.9,2.2,4938|5743|8605,OAS1|PTGS2|PLA2G4C,-0.68,0
1,-2.9,C0205699,M1,1,0,DisGeNET,35,Carcinomatosis,,-2.9,8.6,5.2,30284,186,76,4,5.3,2.6,4586|5465|5743|9615,MUC5AC|PPARA|PTGS2|GDA,-0.67,0
1,-2.9,C0008312,M1,1,0,DisGeNET,35,Primary biliary cirrhosis,,-2.9,5,4.4,30284,478,76,6,7.9,3.1,3484|5465|5743|7412|8856|8878,IGFBP1|PPARA|PTGS2|VCAM1|NR1I2|SQSTM1,-0.66,0
1,-2.9,C1527336,M1,1,0,DisGeNET,35,Sjogren's Syndrome,,-2.9,5,4.4,30284,480,76,6,7.9,3.1,360|1543|4586|4938|5465|7412,AQP3|CYP1A1|MUC5AC|OAS1|PPARA|VCAM1,-0.65,0
1,-2.9,C1654637,M1,1,0,DisGeNET,35,androgen independent prostate cancer,,-2.9,8.4,5.1,30284,190,76,4,5.3,2.6,2069|5743|6581|8856,EREG|PTGS2|SLC22A3|NR1I2,-0.64,0
1,-2.9,C0027430,M1,1,0,DisGeNET,35,Nasal Polyps,,-2.9,4.9,4.4,30284,484,76,6,7.9,3.1,2069|4586|5743|6550|7412|8856,EREG|MUC5AC|PTGS2|SLC9A3|VCAM1|NR1I2,-0.64,0
1,-2.8,C0024031,M1,1,0,DisGeNET,35,Low Back Pain,,-2.8,14,5.9,30284,88,76,3,3.9,2.2,5743|9518|25987,PTGS2|GDF15|TSKU,-0.63,0
1,-2.8,C1383860,M1,1,0,DisGeNET,35,Cardiac Hypertrophy,,-2.8,14,5.9,30284,88,76,3,3.9,2.2,1543|1545|5465,CYP1A1|CYP1B1|PPARA,-0.63,0
1,-2.8,C0020443,M1,1,0,DisGeNET,35,Hypercholesterolemia,,-2.8,4.9,4.3,30284,489,76,6,7.9,3.1,5465|7412|8856|8878|9518|54658,PPARA|VCAM1|NR1I2|SQSTM1|GDF15|UGT1A1,-0.63,0
1,-2.8,C4509226,M1,1,0,DisGeNET,35,Heart failure with preserved ejection fraction [HFpEF],,-2.8,13,5.9,30284,89,76,3,3.9,2.2,3484|8856|9518,IGFBP1|NR1I2|GDF15,-0.62,0
1,-2.8,C0026010,M1,1,0,DisGeNET,35,Microphthalmos,,-2.8,5.9,4.6,30284,336,76,5,6.6,2.8,290|1545|7477|64840|93145,ANPEP|CYP1B1|WNT7B|PORCN|OLFM2,-0.6,0
1,-2.8,C1328504,M1,1,0,DisGeNET,35,Hormone refractory prostate cancer,,-2.8,4.1,4.1,30284,683,76,7,9.2,3.3,1545|3032|5743|6654|7477|8856|9518,CYP1B1|HADHB|PTGS2|SOS1|WNT7B|NR1I2|GDF15,-0.58,0
1,-2.8,C0242488,M1,1,0,DisGeNET,35,Acute Lung Injury,,-2.8,13,5.7,30284,93,76,3,3.9,2.2,1543|5743|7032,CYP1A1|PTGS2|TFF2,-0.58,0
1,-2.8,C0007112,M1,1,0,DisGeNET,35,Adenocarcinoma of prostate,,-2.8,5.8,4.5,30284,342,76,5,6.6,2.8,3032|5465|5743|8878|9518,HADHB|PPARA|PTGS2|SQSTM1|GDF15,-0.57,0
1,-2.8,C0234985,M1,1,0,DisGeNET,35,Mental deterioration,,-2.8,4.7,4.2,30284,508,76,6,7.9,3.1,1917|5465|5743|8878|9518|79152,EEF1A2|PPARA|PTGS2|SQSTM1|GDF15|FA2H,-0.56,0
1,-2.7,C0149516,M1,1,0,DisGeNET,35,Chronic sinusitis,,-2.7,7.8,4.9,30284,205,76,4,5.3,2.6,2069|4586|5743|8856,EREG|MUC5AC|PTGS2|NR1I2,-0.56,0
1,-2.7,C0040420,M1,1,0,DisGeNET,35,Tonometry,,-2.7,7.7,4.9,30284,206,76,4,5.3,2.6,218|290|4862|57491,ALDH3A1|ANPEP|NPAS2|AHRR,-0.55,0
1,-2.7,C1510885,M1,1,0,DisGeNET,35,Angiogenic Switch,,-2.7,12,5.6,30284,96,76,3,3.9,2.2,5743|7477|8856,PTGS2|WNT7B|NR1I2,-0.55,0
1,-2.7,C0014072,M1,1,0,DisGeNET,35,Experimental Autoimmune Encephalomyelitis,,-2.7,12,5.6,30284,97,76,3,3.9,2.2,5465|5743|7412,PPARA|PTGS2|VCAM1,-0.54,0
1,-2.7,C0040053,M1,1,0,DisGeNET,35,Thrombosis,,-2.7,12,5.6,30284,98,76,3,3.9,2.2,5743|11093|80274,PTGS2|ADAMTS13|SCUBE1,-0.53,0
1,-2.7,C4082937,M1,1,0,DisGeNET,35,Necrotizing enterocolitis in fetus OR newborn,,-2.7,7.6,4.8,30284,210,76,4,5.3,2.6,5743|7032|7477|8856,PTGS2|TFF2|WNT7B|NR1I2,-0.53,0
1,-2.7,C0339143,M1,1,0,DisGeNET,35,Thyroid associated opthalmopathies,,-2.7,7.6,4.8,30284,211,76,4,5.3,2.6,1543|5465|5743|7412,CYP1A1|PPARA|PTGS2|VCAM1,-0.53,0
1,-2.7,C0730328,M1,1,0,DisGeNET,35,Central Serous Chorioretinopathy,,-2.7,7.6,4.8,30284,211,76,4,5.3,2.6,5743|6520|6581|8140,PTGS2|SLC3A2|SLC22A3|SLC7A5,-0.53,0
1,-2.7,C0085278,M1,1,0,DisGeNET,35,Antiphospholipid Syndrome,,-2.7,12,5.5,30284,99,76,3,3.9,2.2,3484|8856|11093,IGFBP1|NR1I2|ADAMTS13,-0.53,0
1,-2.7,C0949059,M1,1,0,DisGeNET,35,Polyp of large intestine,,-2.7,12,5.5,30284,99,76,3,3.9,2.2,1543|4586|5743,CYP1A1|MUC5AC|PTGS2,-0.53,0
1,-2.7,C1153706,M1,1,0,DisGeNET,35,Endometrial adenocarcinoma,,-2.7,7.5,4.8,30284,212,76,4,5.3,2.6,3484|4586|5743|8140,IGFBP1|MUC5AC|PTGS2|SLC7A5,-0.53,0
1,-2.7,C0155862,M1,1,0,DisGeNET,35,Streptococcal pneumonia,,-2.7,12,5.5,30284,100,76,3,3.9,2.2,5743|7032|8856,PTGS2|TFF2|NR1I2,-0.52,0
1,-2.7,C0035309,M1,1,0,DisGeNET,35,Retinal Diseases,,-2.7,3.9,3.9,30284,713,76,7,9.2,3.3,290|1545|3484|5465|5743|7412|8856,ANPEP|CYP1B1|IGFBP1|PPARA|PTGS2|VCAM1|NR1I2,-0.52,0
1,-2.7,C0041956,M1,1,0,DisGeNET,35,Ureteral obstruction,,-2.7,5.5,4.3,30284,359,76,5,6.6,2.8,5743|6550|7412|8856|8878,PTGS2|SLC9A3|VCAM1|NR1I2|SQSTM1,-0.52,0
1,-2.7,C0011311,M1,1,0,DisGeNET,35,Dengue Fever,,-2.7,5.5,4.3,30284,360,76,5,6.6,2.8,4938|5743|7412|8878|11093,OAS1|PTGS2|VCAM1|SQSTM1|ADAMTS13,-0.51,0
1,-2.7,C0598935,M1,1,0,DisGeNET,35,Tumor Initiation,,-2.7,4.5,4.1,30284,533,76,6,7.9,3.1,1543|1545|5465|5743|8856|8878,CYP1A1|CYP1B1|PPARA|PTGS2|NR1I2|SQSTM1,-0.5,0
1,-2.6,C1368404,M1,1,0,DisGeNET,35,Hypopharyngeal Carcinoma,,-2.6,12,5.4,30284,103,76,3,3.9,2.2,1543|5743|8878,CYP1A1|PTGS2|SQSTM1,-0.5,0
1,-2.6,C3544205,M1,1,0,DisGeNET,35,Ovarian clear cell carcinoma,,-2.6,12,5.4,30284,103,76,3,3.9,2.2,5743|8140|54658,PTGS2|SLC7A5|UGT1A1,-0.5,0
1,-2.6,C3665593,M1,1,0,DisGeNET,35,Melanocytic nevus of skin,,-2.6,12,5.4,30284,103,76,3,3.9,2.2,360|1591|5743,AQP3|CYP24A1|PTGS2,-0.5,0
1,-2.6,C0858252,M1,1,0,DisGeNET,35,Breast adenocarcinoma,,-2.6,7.3,4.7,30284,219,76,4,5.3,2.6,218|1543|1545|5743,ALDH3A1|CYP1A1|CYP1B1|PTGS2,-0.5,0
1,-2.6,C1565662,M1,1,0,DisGeNET,35,Acute Kidney Insufficiency,,-2.6,11,5.4,30284,104,76,3,3.9,2.2,3484|11093|54658,IGFBP1|ADAMTS13|UGT1A1,-0.5,0
1,-2.6,C0178664,M1,1,0,DisGeNET,35,Glomerulosclerosis (disorder),,-2.6,7.2,4.6,30284,221,76,4,5.3,2.6,3484|5743|6654|8856,IGFBP1|PTGS2|SOS1|NR1I2,-0.49,0
1,-2.6,C0409959,M1,1,0,DisGeNET,35,"Osteoarthritis, Knee",,-2.6,5.4,4.3,30284,368,76,5,6.6,2.8,5465|5743|6581|8856|102724428,PPARA|PTGS2|SLC22A3|NR1I2|LOC102724428,-0.49,0
1,-2.6,C0600041,M1,1,0,DisGeNET,35,Infective cystitis,,-2.6,11,5.3,30284,106,76,3,3.9,2.2,5743|6581|8878,PTGS2|SLC22A3|SQSTM1,-0.48,0
1,-2.6,C1319315,M1,1,0,DisGeNET,35,Adenocarcinoma of large intestine,,-2.6,4.4,4,30284,543,76,6,7.9,3.1,290|1543|4586|5465|5743|6581,ANPEP|CYP1A1|MUC5AC|PPARA|PTGS2|SLC22A3,-0.48,0
1,-2.6,C0242422,M1,1,0,DisGeNET,35,Parkinsonian Disorders,,-2.6,5.3,4.2,30284,373,76,5,6.6,2.8,290|1917|5743|8878|9518,ANPEP|EEF1A2|PTGS2|SQSTM1|GDF15,-0.48,0
1,-2.6,C4704874,M1,1,0,DisGeNET,35,"Mammary Carcinoma, Human",,-2.6,4.4,4,30284,545,76,6,7.9,3.1,1543|1545|1591|3032|5743|7477,CYP1A1|CYP1B1|CYP24A1|HADHB|PTGS2|WNT7B,-0.48,0
1,-2.6,C0007117,M1,1,0,DisGeNET,35,Basal cell carcinoma,,-2.6,11,5.3,30284,108,76,3,3.9,2.2,1545|5743|7053,CYP1B1|PTGS2|TGM3,-0.47,0
1,-2.6,C0035078,M1,1,0,DisGeNET,35,Kidney Failure,,-2.6,5.3,4.2,30284,377,76,5,6.6,2.8,290|1591|5743|9518|11093,ANPEP|CYP24A1|PTGS2|GDF15|ADAMTS13,-0.46,0
1,-2.6,C1332922,M1,1,0,DisGeNET,35,Cervical Squamous Intraepithelial Neoplasia,,-2.6,11,5.2,30284,109,76,3,3.9,2.2,1543|5743|9518,CYP1A1|PTGS2|GDF15,-0.46,0
1,-2.6,C0011616,M1,1,0,DisGeNET,35,Contact Dermatitis,,-2.6,11,5.2,30284,110,76,3,3.9,2.2,1543|1545|54658,CYP1A1|CYP1B1|UGT1A1,-0.45,0
1,-2.6,C0149871,M1,1,0,DisGeNET,35,Deep Vein Thrombosis,,-2.6,6.9,4.5,30284,230,76,4,5.3,2.6,5743|6550|7412|11093,PTGS2|SLC9A3|VCAM1|ADAMTS13,-0.45,0
1,-2.6,C0339573,M1,1,0,DisGeNET,35,"Glaucoma, Primary Open Angle",,-2.6,5.2,4.2,30284,382,76,5,6.6,2.8,1543|1545|5743|9518|9962,CYP1A1|CYP1B1|PTGS2|GDF15|SLC23A2,-0.44,0
1,-2.6,C1168327,M1,1,0,DisGeNET,35,High-Grade Prostatic Intraepithelial Neoplasia,,-2.6,11,5.2,30284,111,76,3,3.9,2.2,5743|8878|9518,PTGS2|SQSTM1|GDF15,-0.44,0
1,-2.5,C0003811,M1,1,0,DisGeNET,35,Cardiac Arrhythmia,,-2.5,4.3,3.9,30284,559,76,6,7.9,3.1,3032|5743|6654|8856|9518|11093,HADHB|PTGS2|SOS1|NR1I2|GDF15|ADAMTS13,-0.44,0
1,-2.5,C0003507,M1,1,0,DisGeNET,35,Aortic Valve Stenosis,,-2.5,6.8,4.5,30284,234,76,4,5.3,2.6,1591|8856|9518|11093,CYP24A1|NR1I2|GDF15|ADAMTS13,-0.43,0
1,-2.5,C0015672,M1,1,0,DisGeNET,35,Fatigue,,-2.5,3.7,3.7,30284,758,76,7,9.2,3.3,290|1917|5743|7412|8878|9518|54658,ANPEP|EEF1A2|PTGS2|VCAM1|SQSTM1|GDF15|UGT1A1,-0.42,0
1,-2.5,C0016034,M1,1,0,DisGeNET,35,Breast Fibrocystic Disease,,-2.5,10,5.1,30284,114,76,3,3.9,2.2,1543|1545|5743,CYP1A1|CYP1B1|PTGS2,-0.42,0
1,-2.5,C0238461,M1,1,0,DisGeNET,35,Anaplastic thyroid carcinoma,,-2.5,5.1,4.1,30284,392,76,5,6.6,2.8,1591|5743|8140|9518|102724428,CYP24A1|PTGS2|SLC7A5|GDF15|LOC102724428,-0.4,0
1,-2.5,C0155626,M1,1,0,DisGeNET,35,Acute myocardial infarction,,-2.5,3.6,3.7,30284,766,76,7,9.2,3.3,290|2069|3484|5743|7412|8878|9518,ANPEP|EREG|IGFBP1|PTGS2|VCAM1|SQSTM1|GDF15,-0.4,0
1,-2.5,C0278996,M1,1,0,DisGeNET,35,Malignant Head and Neck Neoplasm,,-2.5,3.6,3.7,30284,767,76,7,9.2,3.3,1543|1545|5743|7053|9518|9962|54658,CYP1A1|CYP1B1|PTGS2|TGM3|GDF15|SLC23A2|UGT1A1,-0.4,0
1,-2.5,C0036095,M1,1,0,DisGeNET,35,Salivary Gland Neoplasms,,-2.5,10,5,30284,116,76,3,3.9,2.2,218|4586|5743,ALDH3A1|MUC5AC|PTGS2,-0.4,0
1,-2.5,C0007789,M1,1,0,DisGeNET,35,Cerebral Palsy,,-2.5,6.6,4.4,30284,241,76,4,5.3,2.6,1591|5743|9518|54658,CYP24A1|PTGS2|GDF15|UGT1A1,-0.4,0
1,-2.5,C0333307,M1,1,0,DisGeNET,35,Superficial ulcer,,-2.5,6.6,4.4,30284,241,76,4,5.3,2.6,5743|7412|8140|9518,PTGS2|VCAM1|SLC7A5|GDF15,-0.4,0
1,-2.5,C1449563,M1,1,0,DisGeNET,35,"Cardiomyopathy, Familial Idiopathic",,-2.5,3.6,3.7,30284,772,76,7,9.2,3.3,290|4586|5465|5743|6581|8878|9518,ANPEP|MUC5AC|PPARA|PTGS2|SLC22A3|SQSTM1|GDF15,-0.39,0
1,-2.5,C4721579,M1,1,0,DisGeNET,35,Secondary malignant neoplasm of colon and/or rectum,,-2.5,5,4,30284,397,76,5,6.6,2.8,2069|5743|9518|54658|84913,EREG|PTGS2|GDF15|UGT1A1|ATOH8,-0.39,0
1,-2.5,C0015674,M1,1,0,DisGeNET,35,Chronic Fatigue Syndrome,,-2.5,10,5,30284,118,76,3,3.9,2.2,4862|5743|9518,NPAS2|PTGS2|GDF15,-0.39,0
1,-2.5,C1963184,M1,1,0,DisGeNET,35,"Nystagmus, CTCAE 3.0",,-2.5,3.6,3.7,30284,779,76,7,9.2,3.3,1545|1917|6654|8878|57520|64840|79152,CYP1B1|EEF1A2|SOS1|SQSTM1|HECW2|PORCN|FA2H,-0.38,0
1,-2.5,C4554036,M1,1,0,DisGeNET,35,"Nystagmus, CTCAE 5.0",,-2.5,3.6,3.7,30284,779,76,7,9.2,3.3,1545|1917|6654|8878|57520|64840|79152,CYP1B1|EEF1A2|SOS1|SQSTM1|HECW2|PORCN|FA2H,-0.38,0
1,-2.5,C0206677,M1,1,0,DisGeNET,35,Adenomatous Polyps,,-2.5,10,4.9,30284,120,76,3,3.9,2.2,4586|5743|9518,MUC5AC|PTGS2|GDF15,-0.37,0
1,-2.5,C0149721,M1,1,0,DisGeNET,35,Left Ventricular Hypertrophy,,-2.5,4.9,4,30284,403,76,5,6.6,2.8,3032|5465|5743|7412|9518,HADHB|PPARA|PTGS2|VCAM1|GDF15,-0.37,0
1,-2.4,C0008350,M1,1,0,DisGeNET,35,Cholelithiasis,,-2.4,6.3,4.3,30284,252,76,4,5.3,2.6,4586|5743|7433|54658,MUC5AC|PTGS2|VIPR1|UGT1A1,-0.34,0
1,-2.4,C0020295,M1,1,0,DisGeNET,35,Hydronephrosis,,-2.4,6.3,4.3,30284,252,76,4,5.3,2.6,1543|5743|9518|64840,CYP1A1|PTGS2|GDF15|PORCN,-0.34,0
1,-2.4,C0018671,M1,1,0,DisGeNET,35,Head and Neck Neoplasms,,-2.4,9.6,4.8,30284,124,76,3,3.9,2.2,1543|1545|5743,CYP1A1|CYP1B1|PTGS2,-0.34,0
1,-2.4,C4025272,M1,1,0,DisGeNET,35,Peripheral arterial stenosis,,-2.4,9.6,4.8,30284,124,76,3,3.9,2.2,7412|8856|9518,VCAM1|NR1I2|GDF15,-0.34,0
1,-2.4,C2973725,M1,1,0,DisGeNET,35,Pulmonary arterial hypertension,,-2.4,4.8,3.9,30284,413,76,5,6.6,2.8,1545|5743|7412|9518|84913,CYP1B1|PTGS2|VCAM1|GDF15|ATOH8,-0.34,0
1,-2.4,C0752347,M1,1,0,DisGeNET,35,Lewy Body Disease,,-2.4,6.3,4.2,30284,255,76,4,5.3,2.6,5743|7412|8878|9518,PTGS2|VCAM1|SQSTM1|GDF15,-0.33,0
1,-2.4,C0206139,M1,1,0,DisGeNET,35,"Lichen Planus, Oral",,-2.4,6.2,4.2,30284,257,76,4,5.3,2.6,1591|5743|7053|7412,CYP24A1|PTGS2|TGM3|VCAM1,-0.33,0
1,-2.4,C0024636,M1,1,0,DisGeNET,35,Malocclusion,,-2.4,9.3,4.7,30284,128,76,3,3.9,2.2,6654|8856|64840,SOS1|NR1I2|PORCN,-0.32,0
1,-2.4,C0855197,M1,1,0,DisGeNET,35,Malignant Testicular Germ Cell Tumor,,-2.4,9.3,4.7,30284,128,76,3,3.9,2.2,1543|8878|54658,CYP1A1|SQSTM1|UGT1A1,-0.32,0
1,-2.4,C0086132,M1,1,0,DisGeNET,35,Depressive Symptoms,,-2.4,4.7,3.9,30284,421,76,5,6.6,2.8,1543|1545|4938|5743|6654,CYP1A1|CYP1B1|OAS1|PTGS2|SOS1,-0.32,0
