_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-2.8,C0949691,M1,1,0,DisGeNET,35,Spondylarthropathies,,-2.8,14,5.9,30284,92,73,3,4.1,2.3,1462|4288|22943,VCAN|MKI67|DKK1,-0.59,0
1,-2.8,C0334579,M1,1,0,DisGeNET,35,Anaplastic astrocytoma,,-2.8,8.2,5.1,30284,202,73,4,5.5,2.7,857|3485|4288|9928,CAV1|IGFBP2|MKI67|KIF14,-0.59,0
1,-2.8,C0034885,M1,1,0,DisGeNET,35,Rectal Neoplasms,,-2.8,13,5.9,30284,93,73,3,4.1,2.3,332|4288|7298,BIRC5|MKI67|TYMS,-0.58,0
1,-2.8,C0333983,M1,1,0,DisGeNET,35,Hyperplastic Polyp,,-2.8,8.1,5,30284,204,73,4,5.5,2.7,1356|4254|4288|8835,CP|KITLG|MKI67|SOCS2,-0.58,0
1,-2.8,C0221013,M1,1,0,DisGeNET,35,"Mastocytosis, Systemic",,-2.8,13,5.8,30284,94,73,3,4.1,2.3,4254|5347|283120,KITLG|PLK1|H19,-0.57,0
1,-2.8,C0038013,M1,1,0,DisGeNET,35,Ankylosing spondylitis,,-2.8,4.1,4.1,30284,710,73,7,9.6,3.4,1154|3672|9837|22943|27122|79801|259266,CISH|ITGA1|GINS1|DKK1|DKK3|SHCBP1|ASPM,-0.56,0
1,-2.8,C0011853,M1,1,0,DisGeNET,35,"Diabetes Mellitus, Experimental",,-2.8,4.8,4.3,30284,522,73,6,8.2,3.2,857|890|1356|7018|7042|9153,CAV1|CCNA2|CP|TF|TGFB2|SLC28A2,-0.56,0
1,-2.8,C0007786,M1,1,0,DisGeNET,35,Brain Ischemia,,-2.8,5.8,4.5,30284,358,73,5,6.8,3,857|1356|4254|7018|22943,CAV1|CP|KITLG|TF|DKK1,-0.53,0
1,-2.8,C3469521,M1,1,0,DisGeNET,35,"FANCONI ANEMIA, COMPLEMENTATION GROUP A (disorder)",,-2.8,5.8,4.5,30284,359,73,5,6.8,3,857|4254|8836|22943|29128,CAV1|KITLG|GGH|DKK1|UHRF1,-0.53,0
1,-2.7,C0238198,M1,1,0,DisGeNET,35,Gastrointestinal Stromal Tumors,,-2.7,4.6,4.2,30284,538,73,6,8.2,3.2,332|1462|4254|4288|22974|340547,BIRC5|VCAN|KITLG|MKI67|TPX2|VSIG1,-0.5,0
1,-2.7,C0040028,M1,1,0,DisGeNET,35,"Thrombocythemia, Essential",,-2.7,7.5,4.8,30284,220,73,4,5.5,2.7,1154|8835|22943|27122,CISH|SOCS2|DKK1|DKK3,-0.49,0
1,-2.7,C0028840,M1,1,0,DisGeNET,35,Ocular Hypertension,,-2.7,12,5.5,30284,103,73,3,4.1,2.3,857|1356|7042,CAV1|CP|TGFB2,-0.49,0
1,-2.7,C0149978,M1,1,0,DisGeNET,35,Adenocarcinoma of rectum,,-2.7,12,5.5,30284,103,73,3,4.1,2.3,4288|7298|11065,MKI67|TYMS|UBE2C,-0.49,0
1,-2.7,C3642346,M1,1,0,DisGeNET,35,Luminal B Breast Carcinoma,,-2.7,12,5.5,30284,103,73,3,4.1,2.3,3485|4288|7298,IGFBP2|MKI67|TYMS,-0.49,0
1,-2.7,C3665593,M1,1,0,DisGeNET,35,Melanocytic nevus of skin,,-2.7,12,5.5,30284,103,73,3,4.1,2.3,1462|4288|11065,VCAN|MKI67|UBE2C,-0.49,0
1,-2.7,C0279671,M1,1,0,DisGeNET,35,Cervical Squamous Cell Carcinoma,,-2.7,5.6,4.4,30284,371,73,5,6.8,3,1154|3148|4288|7298|29128,CISH|HMGB2|MKI67|TYMS|UHRF1,-0.49,0
1,-2.7,C0019189,M1,1,0,DisGeNET,35,"Hepatitis, Chronic",,-2.7,7.4,4.7,30284,224,73,4,5.5,2.7,1356|4288|5347|7018,CP|MKI67|PLK1|TF,-0.47,0
1,-2.7,C0278987,M1,1,0,DisGeNET,35,Metastatic non-small cell lung cancer,,-2.7,12,5.4,30284,106,73,3,4.1,2.3,5347|7298|22943,PLK1|TYMS|DKK1,-0.47,0
1,-2.7,C0023787,M1,1,0,DisGeNET,35,Lipodystrophy,,-2.7,7.3,4.7,30284,226,73,4,5.5,2.7,857|7298|9153|51053,CAV1|TYMS|SLC28A2|GMNN,-0.47,0
1,-2.7,C0266470,M1,1,0,DisGeNET,35,Cerebellar Hypoplasia,,-2.7,7.3,4.7,30284,226,73,4,5.5,2.7,1063|9928|55165|259266,CENPF|KIF14|CEP55|ASPM,-0.47,0
1,-2.6,C0278484,M1,1,0,DisGeNET,35,Malignant neoplasm of colon stage IV,,-2.6,12,5.4,30284,108,73,3,4.1,2.3,7042|7298|22974,TGFB2|TYMS|TPX2,-0.46,0
1,-2.6,C0018965,M1,1,0,DisGeNET,35,Hematuria,,-2.6,7.1,4.6,30284,235,73,4,5.5,2.7,1154|11065|128239|283120,CISH|UBE2C|IQGAP3|H19,-0.43,0
1,-2.6,C0032584,M1,1,0,DisGeNET,35,polyps,,-2.6,5.3,4.2,30284,390,73,5,6.8,3,4254|4288|8835|259266|340547,KITLG|MKI67|SOCS2|ASPM|VSIG1,-0.43,0
1,-2.6,C1449563,M1,1,0,DisGeNET,35,"Cardiomyopathy, Familial Idiopathic",,-2.6,3.8,3.8,30284,772,73,7,9.6,3.4,4001|4254|4288|4751|6241|7042|51435,LMNB1|KITLG|MKI67|NEK2|RRM2|TGFB2|SCARA3,-0.43,0
1,-2.6,C0278488,M1,1,0,DisGeNET,35,Carcinoma breast stage IV,,-2.6,4.3,4,30284,573,73,6,8.2,3.2,857|3930|5347|6241|7298|9232,CAV1|LBR|PLK1|RRM2|TYMS|PTTG1,-0.43,0
1,-2.6,C0015625,M1,1,0,DisGeNET,35,Fanconi Anemia,,-2.6,5.3,4.2,30284,393,73,5,6.8,3,857|4254|8836|22943|29128,CAV1|KITLG|GGH|DKK1|UHRF1,-0.43,0
1,-2.6,C0235833,M1,1,0,DisGeNET,35,Congenital diaphragmatic hernia,,-2.6,6.9,4.5,30284,239,73,4,5.5,2.7,857|4288|7018|7042,CAV1|MKI67|TF|TGFB2,-0.42,0
1,-2.6,C0206655,M1,1,0,DisGeNET,35,Alveolar rhabdomyosarcoma,,-2.6,11,5.2,30284,115,73,3,4.1,2.3,857|3485|5347,CAV1|IGFBP2|PLK1,-0.42,0
1,-2.6,C0036095,M1,1,0,DisGeNET,35,Salivary Gland Neoplasms,,-2.6,11,5.2,30284,116,73,3,4.1,2.3,1462|3485|259266,VCAN|IGFBP2|ASPM,-0.41,0
1,-2.5,C0019193,M1,1,0,DisGeNET,35,"Hepatitis, Toxic",,-2.5,5,4.1,30284,412,73,5,6.8,3,1356|4254|7018|8836|283120,CP|KITLG|TF|GGH|H19,-0.36,0
1,-2.5,C4279912,M1,1,0,DisGeNET,35,Chemically-Induced Liver Toxicity,,-2.5,5,4.1,30284,412,73,5,6.8,3,1356|4254|7018|8836|283120,CP|KITLG|TF|GGH|H19,-0.36,0
1,-2.5,C0023267,M1,1,0,DisGeNET,35,Fibroid Tumor,,-2.5,5,4,30284,413,73,5,6.8,3,857|1462|3485|4288|9232,CAV1|VCAN|IGFBP2|MKI67|PTTG1,-0.36,0
1,-2.5,C3658290,M1,1,0,DisGeNET,35,Drug-Induced Acute Liver Injury,,-2.5,5,4,30284,413,73,5,6.8,3,1356|4254|7018|8836|283120,CP|KITLG|TF|GGH|H19,-0.36,0
1,-2.5,C1134719,M1,1,0,DisGeNET,35,Invasive Ductal Breast Carcinoma,,-2.5,5,4,30284,414,73,5,6.8,3,857|4288|4751|9232|27122,CAV1|MKI67|NEK2|PTTG1|DKK3,-0.36,0
1,-2.5,C0392514,M1,1,0,DisGeNET,35,Hereditary hemochromatosis,,-2.5,6.5,4.4,30284,254,73,4,5.5,2.7,1356|5347|7018|7042,CP|PLK1|TF|TGFB2,-0.35,0
1,-2.5,C0018671,M1,1,0,DisGeNET,35,Head and Neck Neoplasms,,-2.5,10,5,30284,124,73,3,4.1,2.3,4288|6241|7298,MKI67|RRM2|TYMS,-0.35,0
1,-2.5,C0019207,M1,1,0,DisGeNET,35,"Hepatoma, Morris",,-2.5,10,5,30284,124,73,3,4.1,2.3,1356|7042|283120,CP|TGFB2|H19,-0.35,0
1,-2.5,C1262760,M1,1,0,DisGeNET,35,"Hepatitis, Drug-Induced",,-2.5,5,4,30284,418,73,5,6.8,3,1356|4254|7018|8836|283120,CP|KITLG|TF|GGH|H19,-0.35,0
1,-2.5,C0018916,M1,1,0,DisGeNET,35,Hemangioma,,-2.5,6.5,4.3,30284,256,73,4,5.5,2.7,4288|22943|27122|79801,MKI67|DKK1|DKK3|SHCBP1,-0.35,0
1,-2.5,C0032580,M1,1,0,DisGeNET,35,Adenomatous Polyposis Coli,,-2.5,4.1,3.8,30284,609,73,6,8.2,3.2,332|857|4288|5347|22943|27122,BIRC5|CAV1|MKI67|PLK1|DKK1|DKK3,-0.34,0
1,-2.4,C0040021,M1,1,0,DisGeNET,35,Thromboangiitis Obliterans,,-2.4,9.8,4.9,30284,127,73,3,4.1,2.3,4288|7042|11065,MKI67|TGFB2|UBE2C,-0.33,0
1,-2.4,C0239998,M1,1,0,DisGeNET,35,Recurrent infections,,-2.4,9.8,4.9,30284,127,73,3,4.1,2.3,857|7018|9837,CAV1|TF|GINS1,-0.33,0
1,-2.4,C2826323,M1,1,0,DisGeNET,35,Refractory Cytopenia of Childhood,,-2.4,6.3,4.2,30284,264,73,4,5.5,2.7,22943|27122|29128|55165,DKK1|DKK3|UHRF1|CEP55,-0.32,0
1,-2.4,C1270972,M1,1,0,DisGeNET,35,Mild cognitive disorder,,-2.4,4.8,3.9,30284,430,73,5,6.8,3,1356|3485|7042|22943|79801,CP|IGFBP2|TGFB2|DKK1|SHCBP1,-0.32,0
1,-2.4,C0018800,M1,1,0,DisGeNET,35,Cardiomegaly,,-2.4,6.2,4.2,30284,267,73,4,5.5,2.7,857|3930|7042|283120,CAV1|LBR|TGFB2|H19,-0.3,0
1,-2.4,C0027533,M1,1,0,DisGeNET,35,Neck Neoplasms,,-2.4,9.4,4.8,30284,132,73,3,4.1,2.3,991|5347|7298,CDC20|PLK1|TYMS,-0.3,0
1,-2.4,C0022578,M1,1,0,DisGeNET,35,Keratoconus,,-2.4,6.2,4.2,30284,269,73,4,5.5,2.7,4751|7018|7042|7298,NEK2|TF|TGFB2|TYMS,-0.3,0
1,-2.4,C0751396,M1,1,0,DisGeNET,35,Well Differentiated Oligodendroglioma,,-2.4,6.1,4.2,30284,270,73,4,5.5,2.7,332|857|3485|4288,BIRC5|CAV1|IGFBP2|MKI67,-0.3,0
1,-2.4,C0023530,M1,1,0,DisGeNET,35,Leukopenia,,-2.4,4.7,3.9,30284,439,73,5,6.8,3,5347|7298|8836|9837|27122,PLK1|TYMS|GGH|GINS1|DKK3,-0.29,0
1,-2.4,C1176475,M1,1,0,DisGeNET,35,Ductal Carcinoma,,-2.4,6.1,4.1,30284,273,73,4,5.5,2.7,857|1154|4751|51435,CAV1|CISH|NEK2|SCARA3,-0.28,0
1,-2.4,C0022602,M1,1,0,DisGeNET,35,Actinic keratosis,,-2.4,9.2,4.7,30284,136,73,3,4.1,2.3,3930|4288|9232,LBR|MKI67|PTTG1,-0.28,0
1,-2.4,C0231341,M1,1,0,DisGeNET,35,Premature aging syndrome,,-2.4,9.2,4.7,30284,136,73,3,4.1,2.3,857|3930|259266,CAV1|LBR|ASPM,-0.28,0
1,-2.3,C0017168,M1,1,0,DisGeNET,35,Gastroesophageal reflux disease,,-2.3,4.7,3.8,30284,446,73,5,6.8,3,857|3485|3930|7298|22943,CAV1|IGFBP2|LBR|TYMS|DKK1,-0.27,0
1,-2.3,C0001206,M1,1,0,DisGeNET,35,Acromegaly,,-2.3,9,4.6,30284,138,73,3,4.1,2.3,1154|4288|8835,CISH|MKI67|SOCS2,-0.27,0
1,-2.3,C0269102,M1,1,0,DisGeNET,35,Endometrioma,,-2.3,5.9,4.1,30284,279,73,4,5.5,2.7,1462|7042|22943|25840,VCAN|TGFB2|DKK1|TMT1A,-0.26,0
1,-2.3,C1302401,M1,1,0,DisGeNET,35,Adenoma of large intestine,,-2.3,4.6,3.8,30284,452,73,5,6.8,3,4254|7298|9232|22974|27122,KITLG|TYMS|PTTG1|TPX2|DKK3,-0.25,0
1,-2.3,C0278701,M1,1,0,DisGeNET,35,Gastric Adenocarcinoma,,-2.3,4.6,3.8,30284,453,73,5,6.8,3,332|3838|7298|11065|22943,BIRC5|KPNA2|TYMS|UBE2C|DKK1,-0.25,0
1,-2.3,C0017668,M1,1,0,DisGeNET,35,Focal glomerulosclerosis,,-2.3,5.9,4.1,30284,281,73,4,5.5,2.7,1356|1462|1894|54443,CP|VCAN|ECT2|ANLN,-0.25,0
1,-2.3,C0023487,M1,1,0,DisGeNET,35,Acute Promyelocytic Leukemia,,-2.3,3.8,3.6,30284,650,73,6,8.2,3.2,332|890|3930|4001|7298|22943,BIRC5|CCNA2|LBR|LMNB1|TYMS|DKK1,-0.25,0
1,-2.3,C0028945,M1,1,0,DisGeNET,35,oligodendroglioma,,-2.3,5.9,4.1,30284,282,73,4,5.5,2.7,332|857|3485|4288,BIRC5|CAV1|IGFBP2|MKI67,-0.25,0
1,-2.3,C0023492,M1,1,0,DisGeNET,35,"Leukemia, T-Cell",,-2.3,4.5,3.7,30284,457,73,5,6.8,3,332|857|991|3930|22974,BIRC5|CAV1|CDC20|LBR|TPX2,-0.24,0
1,-2.3,C0260037,M1,1,0,DisGeNET,35,Multiple tumors,,-2.3,8.7,4.5,30284,143,73,3,4.1,2.3,991|55165|283120,CDC20|CEP55|H19,-0.24,0
1,-2.3,C0424678,M1,1,0,DisGeNET,35,Lean body mass,,-2.3,8.6,4.5,30284,144,73,3,4.1,2.3,1462|8835|10460,VCAN|SOCS2|TACC3,-0.23,0
1,-2.3,C4277682,M1,1,0,DisGeNET,35,Chemical and Drug Induced Liver Injury,,-2.3,4.5,3.7,30284,461,73,5,6.8,3,1356|4254|7018|8836|283120,CP|KITLG|TF|GGH|H19,-0.23,0
1,-2.3,C1960398,M1,1,0,DisGeNET,35,HER2-positive carcinoma of breast,,-2.3,5.8,4,30284,288,73,4,5.5,2.7,4288|5347|7298|11004,MKI67|PLK1|TYMS|KIF2C,-0.23,0
1,-2.3,C0279606,M1,1,0,DisGeNET,35,Childhood Hepatocellular Carcinoma,,-2.3,8.5,4.5,30284,146,73,3,4.1,2.3,8507|9585|22974,ENC1|KIF20B|TPX2,-0.22,0
1,-2.3,C0032463,M1,1,0,DisGeNET,35,Polycythemia Vera,,-2.3,5.7,4,30284,291,73,4,5.5,2.7,4254|8835|22943|27122,KITLG|SOCS2|DKK1|DKK3,-0.22,0
1,-2.3,C0040100,M1,1,0,DisGeNET,35,Thymoma,,-2.3,5.7,4,30284,291,73,4,5.5,2.7,4254|7298|29128|51435,KITLG|TYMS|UHRF1|SCARA3,-0.22,0
1,-2.2,C1857679,M1,1,0,DisGeNET,35,Sloping forehead,,-2.2,8.4,4.4,30284,149,73,3,4.1,2.3,9928|55165|259266,KIF14|CEP55|ASPM,-0.2,0
1,-2.2,C0279607,M1,1,0,DisGeNET,35,Adult Hepatocellular Carcinoma,,-2.2,8.3,4.4,30284,150,73,3,4.1,2.3,8507|9585|22974,ENC1|KIF20B|TPX2,-0.19,0
1,-2.2,C3495917,M1,1,0,DisGeNET,35,Advanced breast cancer,,-2.2,8.2,4.4,30284,151,73,3,4.1,2.3,3838|4288|7298,KPNA2|MKI67|TYMS,-0.19,0
1,-2.2,C0024301,M1,1,0,DisGeNET,35,"Lymphoma, Follicular",,-2.2,4.3,3.6,30284,477,73,5,6.8,3,4001|4288|5347|7298|8835,LMNB1|MKI67|PLK1|TYMS|SOCS2,-0.18,0
1,-2.2,C0025322,M1,1,0,DisGeNET,35,Premature Menopause,,-2.2,5.5,3.9,30284,299,73,4,5.5,2.7,857|4254|7298|22943,CAV1|KITLG|TYMS|DKK1,-0.18,0
1,-2.2,C0023904,M1,1,0,DisGeNET,35,"Liver Neoplasms, Experimental",,-2.2,8.2,4.4,30284,152,73,3,4.1,2.3,332|1356|283120,BIRC5|CP|H19,-0.18,0
1,-2.2,C0024530,M1,1,0,DisGeNET,35,Malaria,,-2.2,3.6,3.4,30284,683,73,6,8.2,3.2,1154|3930|4751|7042|7298|259266,CISH|LBR|NEK2|TGFB2|TYMS|ASPM,-0.18,0
1,-2.2,C0242383,M1,1,0,DisGeNET,35,Age related macular degeneration,,-2.2,3.6,3.4,30284,685,73,6,8.2,3.2,857|1356|7018|7042|22943|259266,CAV1|CP|TF|TGFB2|DKK1|ASPM,-0.17,0
1,-2.2,C0011303,M1,1,0,DisGeNET,35,Demyelinating Diseases,,-2.2,8,4.3,30284,155,73,3,4.1,2.3,1154|3485|4001,CISH|IGFBP2|LMNB1,-0.17,0
1,-2.2,C0153349,M1,1,0,DisGeNET,35,Malignant neoplasm of tongue,,-2.2,8,4.3,30284,155,73,3,4.1,2.3,857|7298|9585,CAV1|TYMS|KIF20B,-0.17,0
1,-2.2,C0206667,M1,1,0,DisGeNET,35,Adrenal Cortical Adenoma,,-2.2,8,4.3,30284,156,73,3,4.1,2.3,8507|9232|283120,ENC1|PTTG1|H19,-0.16,0
1,-2.2,C0206754,M1,1,0,DisGeNET,35,Neuroendocrine Tumors,,-2.2,4.2,3.5,30284,491,73,5,6.8,3,857|1462|4288|7298|8836,CAV1|VCAN|MKI67|TYMS|GGH,-0.15,0
1,-2.1,C0235782,M1,1,0,DisGeNET,35,Gallbladder Carcinoma,,-2.1,4.2,3.5,30284,498,73,5,6.8,3,3485|3838|7298|27122|29128,IGFBP2|KPNA2|TYMS|DKK3|UHRF1,-0.12,0
1,-2.1,C0021655,M1,1,0,DisGeNET,35,Insulin Resistance,,-2.1,7.7,4.2,30284,162,73,3,4.1,2.3,857|3485|7018,CAV1|IGFBP2|TF,-0.12,0
1,-2.1,C0011644,M1,1,0,DisGeNET,35,Scleroderma,,-2.1,5.3,3.7,30284,316,73,4,5.5,2.7,857|3930|4254|22943,CAV1|LBR|KITLG|DKK1,-0.12,0
1,-2.1,C0280099,M1,1,0,DisGeNET,35,Adult Solid Neoplasm,,-2.1,7.6,4.2,30284,163,73,3,4.1,2.3,3838|7298|27122,KPNA2|TYMS|DKK3,-0.12,0
1,-2.1,C1275122,M1,1,0,DisGeNET,35,Familial multiple trichoepitheliomata,,-2.1,5.2,3.7,30284,317,73,4,5.5,2.7,3485|4254|22943|29128,IGFBP2|KITLG|DKK1|UHRF1,-0.12,0
1,-2.1,C0872084,M1,1,0,DisGeNET,35,Sarcopenia,,-2.1,7.6,4.2,30284,164,73,3,4.1,2.3,857|22943|27122,CAV1|DKK1|DKK3,-0.11,0
1,-2.1,C0278883,M1,1,0,DisGeNET,35,Metastatic melanoma,,-2.1,4.1,3.5,30284,504,73,5,6.8,3,3672|3930|4254|4288|22943,ITGA1|LBR|KITLG|MKI67|DKK1,-0.11,0
1,-2.1,C0206659,M1,1,0,DisGeNET,35,Embryonal Carcinoma,,-2.1,7.5,4.1,30284,165,73,3,4.1,2.3,1154|4288|7042,CISH|MKI67|TGFB2,-0.11,0
1,-2.1,C0011265,M1,1,0,DisGeNET,35,Presenile dementia,,-2.1,3.5,3.3,30284,716,73,6,8.2,3.2,857|1356|3485|7018|7042|7298,CAV1|CP|IGFBP2|TF|TGFB2|TYMS,-0.1,0
1,-2.1,C2938924,M1,1,0,DisGeNET,35,Oestrogen receptor positive breast cancer,,-2.1,4.1,3.4,30284,510,73,5,6.8,3,991|1894|4288|9232|22943,CDC20|ECT2|MKI67|PTTG1|DKK1,-0.094,0
1,-2.1,C0279068,M1,1,0,DisGeNET,35,Childhood Solid Neoplasm,,-2.1,7.4,4.1,30284,169,73,3,4.1,2.3,3838|7298|27122,KPNA2|TYMS|DKK3,-0.085,0
1,-2.1,C1519689,M1,1,0,DisGeNET,35,Tumor Promotion,,-2.1,7.3,4.1,30284,170,73,3,4.1,2.3,4288|22943|83461,MKI67|DKK1|CDCA3,-0.081,0
1,-2.1,C4087504,M1,1,0,DisGeNET,35,Peritoneal dissemination,,-2.1,7.3,4.1,30284,170,73,3,4.1,2.3,4751|11004|27122,NEK2|KIF2C|DKK3,-0.081,0
1,-2.1,C0281361,M1,1,0,DisGeNET,35,Adenocarcinoma of pancreas,,-2.1,4,3.4,30284,518,73,5,6.8,3,857|3485|6241|22943|22974,CAV1|IGFBP2|RRM2|DKK1|TPX2,-0.071,0
1,-2.1,C1334274,M1,1,0,DisGeNET,35,Invasive Carcinoma,,-2.1,7.2,4,30284,173,73,3,4.1,2.3,1154|3838|4288,CISH|KPNA2|MKI67,-0.063,0
1,-2,C0598935,M1,1,0,DisGeNET,35,Tumor Initiation,,-2,3.9,3.3,30284,533,73,5,6.8,3,857|1154|1462|5347|22943,CAV1|CISH|VCAN|PLK1|DKK1,-0.025,0
1,-2,C2717836,M1,1,0,DisGeNET,35,Steroid Sulfatase Deficiency Disease,,-2,6.9,3.9,30284,181,73,3,4.1,2.3,4288|7298|10460,MKI67|TYMS|TACC3,-0.016,0
1,-2,C0860207,M1,1,0,DisGeNET,35,Drug-Induced Liver Disease,,-2,3.9,3.3,30284,537,73,5,6.8,3,1356|4254|7018|8836|283120,CP|KITLG|TF|GGH|H19,-0.016,0
1,-2,C0031511,M1,1,0,DisGeNET,35,Pheochromocytoma,,-2,4.8,3.5,30284,344,73,4,5.5,2.7,332|3485|4288|283120,BIRC5|IGFBP2|MKI67|H19,-0.016,0
1,-2,C0029925,M1,1,0,DisGeNET,35,Ovarian Carcinoma,,-2,3.8,3.3,30284,539,73,5,6.8,3,857|4288|7298|22943|26147,CAV1|MKI67|TYMS|DKK1|PHF19,-0.011,0
1,-2,C0023493,M1,1,0,DisGeNET,35,Adult T-Cell Lymphoma/Leukemia,,-2,3.8,3.3,30284,540,73,5,6.8,3,332|857|1154|3930|22974,BIRC5|CAV1|CISH|LBR|TPX2,-0.009,0
1,-2,C0033036,M1,1,0,DisGeNET,35,Atrial Premature Complexes,,-2,6.8,3.9,30284,183,73,3,4.1,2.3,857|5347|7042,CAV1|PLK1|TGFB2,-0.0087,0
1,-2,C1336076,M1,1,0,DisGeNET,35,Sporadic Breast Carcinoma,,-2,6.8,3.9,30284,183,73,3,4.1,2.3,857|7298|29128,CAV1|TYMS|UHRF1,-0.0087,0
